SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
282195,1,Cash loans,F,N,Y,1,108000.0,294322.5,19800.0,243000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-8148,-857,-890.0,-752,,1,1,0,1,1,0,Sales staff,3.0
282248,1,Cash loans,F,N,Y,0,135000.0,545040.0,25537.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.031329,-20032,-504,-1098.0,-3391,,1,1,0,1,0,0,Cleaning staff,1.0
282249,1,Cash loans,F,Y,Y,0,157500.0,1448104.5,39951.0,1264500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018801,-18525,-1537,-8460.0,-2049,9.0,1,1,0,1,0,0,Sales staff,2.0
282261,1,Cash loans,F,N,Y,0,135000.0,276813.0,22324.5,256500.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.00702,-18680,-4107,-3858.0,-2223,,1,1,0,1,0,0,,1.0
282360,1,Cash loans,F,N,Y,0,157500.0,985500.0,35527.5,985500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-23571,365243,-6334.0,-4252,,1,0,0,1,0,0,,2.0
282361,1,Revolving loans,M,Y,N,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.028663,-9206,-605,-3445.0,-1863,10.0,1,1,0,1,0,0,,1.0
282372,1,Cash loans,M,Y,N,0,270000.0,450000.0,30073.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,Rented apartment,0.0072739999999999,-10048,-387,-10041.0,-1485,14.0,1,1,0,1,1,0,Laborers,2.0
282379,1,Cash loans,F,Y,Y,0,112500.0,545040.0,26509.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-16714,-1451,-9263.0,-232,10.0,1,1,0,1,0,0,Laborers,2.0
282386,1,Cash loans,M,N,Y,0,117000.0,343800.0,16852.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-9752,-1673,-35.0,-2433,,1,1,0,1,0,0,Laborers,2.0
282397,1,Cash loans,F,N,Y,0,45000.0,534141.0,25978.5,441000.0,Other_B,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-19887,365243,-4345.0,-1958,,1,0,0,1,1,0,,2.0
282400,1,Cash loans,M,N,Y,0,121500.0,427500.0,20790.0,427500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.026392,-11004,-614,-1260.0,-3365,,1,1,0,1,0,0,Laborers,2.0
282425,1,Cash loans,M,Y,Y,0,135000.0,373500.0,27306.0,373500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-12310,-793,-1785.0,-3232,1.0,1,1,0,1,0,0,Laborers,2.0
282430,1,Cash loans,F,N,Y,0,157500.0,135000.0,16020.0,135000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.031329,-9420,-201,-3802.0,-2106,,1,1,1,1,1,0,Core staff,1.0
282455,1,Cash loans,F,N,Y,0,180000.0,1051632.0,44554.5,1051632.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21699,365243,-4224.0,-434,,1,0,0,1,0,0,,2.0
282468,1,Cash loans,M,Y,N,0,135000.0,225000.0,15219.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-10431,-214,-1875.0,-514,16.0,1,1,1,1,1,0,Laborers,2.0
282515,1,Cash loans,F,N,N,0,112500.0,49752.0,5755.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.005313,-15294,-789,-6181.0,-5074,,1,1,0,1,0,0,Sales staff,1.0
282533,1,Cash loans,F,N,Y,0,130500.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.007305,-21009,-2147,-3.0,-4554,,1,1,1,1,0,0,,1.0
282547,1,Cash loans,F,N,Y,0,90000.0,521280.0,28408.5,450000.0,Unaccompanied,Working,Higher education,Married,With parents,0.018801,-11125,-722,-394.0,-3138,,1,1,0,1,0,0,Sales staff,2.0
282559,1,Cash loans,F,N,Y,0,135000.0,76752.0,9238.5,72000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-17484,-1229,-6870.0,-1017,,1,1,0,1,0,0,Sales staff,1.0
282567,1,Cash loans,F,N,Y,0,67500.0,95940.0,9342.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00712,-15762,-1872,-6073.0,-4047,,1,1,0,1,1,0,Sales staff,1.0
282587,1,Cash loans,F,N,Y,0,90000.0,182016.0,12294.0,144000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18865,-1699,-2831.0,-2410,,1,1,0,1,0,0,Laborers,2.0
282601,1,Cash loans,F,N,Y,2,135000.0,573408.0,31234.5,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-13586,-3956,-3753.0,-34,,1,1,0,1,0,1,Core staff,4.0
282653,1,Cash loans,F,Y,N,0,166500.0,2458296.0,64980.0,2052000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-15526,-361,-8752.0,-3892,7.0,1,1,0,1,1,0,Sales staff,2.0
282669,1,Cash loans,M,Y,Y,1,540000.0,905787.0,70227.0,855000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.006852,-11256,-1164,-1636.0,-3864,10.0,1,1,0,1,0,0,Managers,3.0
282707,1,Cash loans,F,N,Y,1,135000.0,1852807.5,64530.0,1692000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-13946,-1740,-2341.0,-874,,1,1,0,1,0,0,Secretaries,3.0
282716,1,Cash loans,F,N,N,1,180000.0,665892.0,25933.5,477000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018029,-12534,-1181,-1167.0,-4618,,1,1,0,1,0,0,Sales staff,2.0
282724,1,Cash loans,F,N,Y,0,135000.0,358443.0,16839.0,252000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-18562,-11879,-3860.0,-2092,,1,1,0,1,0,0,Laborers,2.0
282729,1,Cash loans,F,Y,Y,0,315000.0,1138900.5,33430.5,994500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17192,-4571,-7691.0,-737,16.0,1,1,0,1,0,0,Sales staff,2.0
282743,1,Cash loans,M,N,Y,0,202500.0,427450.5,18958.5,369000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00823,-15857,-2636,-5144.0,-3912,,1,1,0,1,0,0,Laborers,2.0
282760,1,Cash loans,F,N,N,0,112500.0,1278000.0,54279.0,1278000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13453,-609,-2248.0,-2803,,1,1,0,1,0,1,Laborers,2.0
282792,1,Cash loans,M,N,N,0,292500.0,450000.0,35554.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-19784,-1918,-5060.0,-3101,,1,1,0,1,1,0,Laborers,2.0
282795,1,Cash loans,F,N,N,0,112500.0,545040.0,16654.5,450000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.019101,-22922,365243,-2908.0,-4861,,1,0,0,1,1,0,,1.0
282799,1,Cash loans,F,N,Y,1,45000.0,171000.0,15813.0,171000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-10232,-811,-4080.0,-2069,,1,1,0,1,0,0,,3.0
282808,1,Cash loans,F,N,N,0,90000.0,247275.0,16119.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-20464,365243,-5000.0,-3894,,1,0,0,1,0,0,,1.0
282846,1,Cash loans,M,Y,N,0,261000.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010006,-10198,-3480,-1900.0,-1997,12.0,1,1,1,1,1,0,Drivers,2.0
282865,1,Cash loans,F,N,Y,0,180000.0,942300.0,30528.0,675000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-14964,-4782,-6632.0,-4005,,1,1,0,1,0,0,Waiters/barmen staff,2.0
282883,1,Cash loans,F,N,Y,0,112500.0,450000.0,24543.0,450000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20665,365243,-5659.0,-3430,,1,0,0,1,0,0,,2.0
282901,1,Cash loans,F,N,N,1,112500.0,288873.0,15084.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-14324,-1281,-6391.0,-5183,,1,1,0,1,0,0,,3.0
282907,1,Cash loans,F,N,N,0,67500.0,343800.0,16155.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-11755,-1898,-532.0,-2503,,1,1,0,1,0,0,Laborers,2.0
282931,1,Cash loans,F,N,Y,0,202500.0,469152.0,28480.5,405000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.019101,-12410,-1494,-6163.0,-3408,,1,1,0,1,0,0,Laborers,2.0
282932,1,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-11915,-548,-3763.0,-868,,1,1,0,1,0,0,Sales staff,2.0
282935,1,Cash loans,M,N,Y,0,90000.0,640080.0,31261.5,450000.0,Family,Working,Higher education,Married,House / apartment,0.035792,-19426,-2818,-817.0,-2981,,1,1,1,1,0,0,Laborers,2.0
282953,1,Cash loans,F,N,Y,0,202500.0,835380.0,42781.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10734,-1363,-3298.0,-3309,,1,1,0,1,0,0,Sales staff,2.0
282967,1,Cash loans,M,N,Y,0,72000.0,254700.0,16713.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-24115,365243,-1715.0,-4069,,1,0,0,1,0,0,,2.0
282977,1,Revolving loans,F,N,Y,1,99000.0,135000.0,6750.0,135000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-12174,-614,-2737.0,-4423,,1,1,1,1,0,0,Laborers,3.0
282983,1,Cash loans,M,Y,N,2,180000.0,579942.0,32512.5,495000.0,Unaccompanied,Working,Lower secondary,Married,Rented apartment,0.016612,-11440,-3178,-5521.0,-3670,23.0,1,1,0,1,0,0,Laborers,4.0
283002,1,Cash loans,F,Y,Y,1,90000.0,450000.0,30573.0,450000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-16359,-3208,-4756.0,-3973,3.0,1,1,1,1,0,0,Managers,3.0
283004,1,Cash loans,F,N,Y,0,67500.0,781920.0,25969.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.008068,-23753,365243,-13079.0,-4713,,1,0,0,1,0,0,,1.0
283024,1,Cash loans,F,N,Y,0,112500.0,448056.0,17019.0,315000.0,Family,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.008625,-18350,-1700,-6495.0,-1885,,1,1,0,1,0,0,,2.0
283031,1,Cash loans,F,N,Y,0,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,-16995,-1209,-4386.0,-96,,1,1,0,1,0,0,Laborers,2.0
283049,1,Cash loans,M,N,N,2,247500.0,871335.0,47398.5,715500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.010032,-13859,-1539,-2608.0,-4519,,1,1,0,1,0,1,Drivers,4.0
283051,1,Cash loans,M,Y,Y,2,225000.0,298512.0,23715.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010147,-8468,-923,-2573.0,-1121,15.0,1,1,0,1,0,0,,4.0
283070,1,Cash loans,M,Y,N,0,180000.0,283419.0,10813.5,234000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-23056,365243,-2148.0,-3151,23.0,1,0,0,1,0,0,,2.0
283079,1,Cash loans,M,Y,N,0,315000.0,1215000.0,38151.0,1215000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.008068,-15813,-5325,-1218.0,-4610,14.0,1,1,0,1,1,0,Laborers,2.0
283119,1,Cash loans,F,N,N,0,112500.0,450000.0,21649.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-22107,365243,-489.0,-5286,,1,0,0,1,0,0,,2.0
283131,1,Revolving loans,F,N,Y,0,112500.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Single / not married,With parents,0.02461,-9924,-1038,-6697.0,-1643,,1,1,0,1,0,0,Cleaning staff,1.0
283156,1,Cash loans,F,N,N,0,157500.0,545040.0,43191.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.003069,-10011,-2341,-4050.0,-554,,1,1,0,1,0,0,Laborers,2.0
283172,1,Cash loans,M,Y,N,1,180000.0,1256400.0,33273.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-14337,-3031,-1287.0,-5137,7.0,1,1,0,1,1,0,Laborers,2.0
283182,1,Cash loans,F,N,Y,0,225000.0,485640.0,44671.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.022625,-14188,-895,-8018.0,-167,,1,1,0,1,0,0,Managers,2.0
283226,1,Cash loans,F,N,Y,3,81000.0,171900.0,8010.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-9926,-1047,-3879.0,-2584,,1,1,1,1,0,0,Sales staff,5.0
283231,1,Cash loans,M,Y,Y,0,135000.0,509400.0,40243.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0196889999999999,-15928,-1907,-4850.0,-4179,11.0,1,1,0,1,1,0,Drivers,2.0
283232,1,Cash loans,M,N,Y,1,112500.0,451804.5,35824.5,369000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15171,-1784,-9315.0,-5189,,1,1,0,1,0,0,Laborers,3.0
283260,1,Cash loans,F,N,N,0,135000.0,450000.0,28890.0,450000.0,Family,Pensioner,Higher education,Married,House / apartment,0.035792,-21294,365243,-5476.0,-4200,,1,0,0,1,1,0,,2.0
283266,1,Cash loans,M,N,Y,0,49500.0,283419.0,10813.5,234000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-22773,365243,-12280.0,-3887,,1,0,0,1,0,0,,2.0
283270,1,Cash loans,F,N,Y,0,67500.0,225000.0,12915.0,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018029,-13338,-1885,-5985.0,-3966,,1,1,1,1,0,0,High skill tech staff,1.0
283292,1,Cash loans,F,N,Y,0,90000.0,675000.0,21775.5,675000.0,Family,Working,Higher education,Married,House / apartment,0.028663,-19522,-1297,-3877.0,-3068,,1,1,0,1,1,0,Laborers,2.0
283324,1,Cash loans,F,N,Y,0,135000.0,459549.0,43632.0,436500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.025164,-23598,365243,-2815.0,-5194,,1,0,0,1,0,0,,1.0
283331,1,Cash loans,F,N,N,1,112500.0,203760.0,11826.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018801,-13302,-226,-2117.0,-5207,,1,1,1,1,1,0,Medicine staff,2.0
283355,1,Cash loans,M,Y,Y,2,315000.0,1096020.0,56092.5,900000.0,Unaccompanied,Commercial associate,Higher education,Separated,Municipal apartment,0.014464,-16688,-416,-3813.0,-222,4.0,1,1,0,1,0,1,Managers,3.0
283358,1,Cash loans,M,Y,Y,0,180000.0,427500.0,24669.0,427500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-14233,-721,-813.0,-4036,2.0,1,1,1,1,1,0,Laborers,1.0
283369,1,Cash loans,F,Y,Y,1,130500.0,486000.0,23508.0,486000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-11553,-1033,-256.0,-1116,19.0,1,1,0,1,0,0,Sales staff,3.0
283370,1,Cash loans,M,Y,Y,0,202500.0,147888.0,10012.5,117000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-17742,-394,-558.0,-720,13.0,1,1,1,1,0,0,Laborers,2.0
283377,1,Cash loans,F,N,Y,0,112500.0,652500.0,31518.0,652500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-9455,-1254,-158.0,-885,,1,1,0,1,0,0,Sales staff,2.0
283378,1,Revolving loans,F,N,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-13820,-255,-7491.0,-5072,,1,1,0,1,0,0,Cooking staff,3.0
283411,1,Cash loans,M,Y,Y,0,315000.0,829584.0,29925.0,630000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-20823,-3845,-7334.0,-4372,10.0,1,1,0,1,1,0,Managers,2.0
283431,1,Cash loans,F,Y,Y,0,90000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-16485,-1775,-15.0,-27,21.0,1,1,0,1,0,0,Core staff,2.0
283439,1,Cash loans,M,N,N,0,180000.0,675000.0,19867.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-21544,-1152,-11922.0,-4783,,1,1,0,1,0,0,Laborers,2.0
283465,1,Cash loans,F,N,Y,0,135000.0,450000.0,35685.0,450000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21577,365243,-3653.0,-4898,,1,0,0,1,1,0,,2.0
283482,1,Revolving loans,F,Y,N,1,157500.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Married,With parents,0.04622,-10687,-3635,-764.0,-994,1.0,1,1,0,1,0,0,Medicine staff,3.0
283508,1,Cash loans,M,Y,Y,1,157500.0,135000.0,9018.0,135000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006305,-12627,-534,-2535.0,-2837,14.0,1,1,0,1,0,0,,3.0
283527,1,Cash loans,M,N,N,0,360000.0,539100.0,29245.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-13005,-3288,-7009.0,-339,,1,1,1,1,0,0,,1.0
283530,1,Cash loans,M,Y,Y,0,225000.0,728460.0,38938.5,675000.0,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-18242,365243,-7221.0,-1801,8.0,1,0,0,1,1,0,,2.0
283544,1,Cash loans,M,Y,Y,0,193500.0,1303812.0,38250.0,1138500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010032,-20225,-96,-8451.0,-3767,21.0,1,1,0,1,1,0,Laborers,2.0
283546,1,Cash loans,F,Y,Y,1,135000.0,1350000.0,39474.0,1350000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-16850,-3491,-5884.0,-380,9.0,1,1,1,1,0,0,Accountants,3.0
283556,1,Cash loans,F,N,Y,0,292500.0,808650.0,23773.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-22300,365243,-4586.0,-3887,,1,0,0,1,0,0,,2.0
283578,1,Cash loans,M,Y,Y,4,171000.0,390960.0,26577.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-12410,-1041,-1036.0,-4032,14.0,1,1,0,1,0,0,Drivers,6.0
283592,1,Cash loans,F,N,Y,0,135000.0,560664.0,21852.0,468000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-15203,-1151,-67.0,-2177,,1,1,0,1,0,0,Sales staff,1.0
283655,1,Revolving loans,F,Y,Y,0,202500.0,270000.0,13500.0,270000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00963,-11642,-926,-5989.0,-3840,1.0,1,1,0,1,0,0,Sales staff,1.0
283664,1,Revolving loans,M,Y,Y,1,157500.0,135000.0,6750.0,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010006,-8964,-1070,-676.0,-1655,7.0,1,1,1,1,1,0,Drivers,3.0
283676,1,Cash loans,M,N,N,0,139500.0,852088.5,32584.5,688500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006852,-15588,-6893,-1387.0,-2741,,1,1,0,1,0,0,Laborers,1.0
283681,1,Cash loans,F,N,Y,0,216000.0,447453.0,21654.0,373500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329,-20845,-458,-6350.0,-4334,,1,1,0,1,1,0,Accountants,1.0
283709,1,Cash loans,F,Y,Y,2,112500.0,480060.0,23476.5,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-16677,-4247,-3337.0,-236,27.0,1,1,1,1,0,0,Core staff,4.0
283718,1,Cash loans,M,N,Y,0,202500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-19749,-636,-11627.0,-3165,,1,1,0,1,1,0,Laborers,2.0
283738,1,Cash loans,F,N,N,2,112500.0,592560.0,32143.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-8584,-166,-537.0,-1242,,1,1,0,1,0,0,Accountants,4.0
283744,1,Revolving loans,F,N,N,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.015221,-7777,-400,-4260.0,-447,,1,1,0,1,0,0,Core staff,1.0
283747,1,Cash loans,F,Y,Y,1,270000.0,1309158.0,47151.0,1156500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-19726,-231,-758.0,-3241,11.0,1,1,0,1,0,1,Sales staff,3.0
283751,1,Cash loans,M,N,Y,0,450000.0,787131.0,46152.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-17367,-5154,-1685.0,-902,,1,1,0,1,0,0,Managers,2.0
283754,1,Cash loans,F,N,N,0,148500.0,585000.0,23953.5,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-22065,365243,-14117.0,-4066,,1,0,0,1,0,0,,1.0
283764,1,Revolving loans,F,N,Y,1,81000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17676,-8910,-2683.0,-1220,,1,1,0,1,0,0,Laborers,3.0
283795,1,Cash loans,F,Y,N,0,157500.0,679500.0,19993.5,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-22847,365243,-9422.0,-4386,8.0,1,0,0,1,0,0,,2.0
283818,1,Cash loans,M,Y,Y,0,225000.0,450000.0,35685.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,0.00963,-9381,-1111,-4024.0,-1820,13.0,1,1,0,1,0,0,Laborers,1.0
